research_date,query,query_result_count,rank,competitor,package,url,search_rating,exact_title_match,keyword_match,listing_rating,rating_count,review_count,installs,updated,screenshots,positioning,strong_side,weak_side,current_no1,leader_reason_hypothesis,meou_advantage,meou_gap,required_to_beat,winability_0_100,battle_class,evidence_type,confidence,source
2026-08-26,совместимость натальных карт,500,2,Натальная карта рассчитать с расшифровкой онлайн,ru.mynatalchart.app,https://www.rustore.ru/catalog/app/ru.mynatalchart.app,"4,9",no,semantic_or_metadata_match,"4,9",52,unknown,1 тыс +,24 июн 2026,6,"Натальная карта — ваш личный астрологический портрет, рассчитанный по дате, времени и месту рождения. Приложение помогает лучше понять себя: характер,",Точное long-tail title,Только 1 тыс+ установок,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82 | listing: https://www.rustore.ru/catalog/app/ru.mynatalchart.app
2026-08-26,совместимость натальных карт,500,3,Натальная карта. Астрология. Матрица Судьбы,com.matricasudbu.app.astro,https://www.rustore.ru/catalog/app/com.matricasudbu.app.astro,"4,9",no,semantic_or_metadata_match,"4,9",205,24,3 тыс +,2 авг 2026,5,"Приложение ""Натальная карта. Астрология. Матрица Судьбы"" — это ваш личный астрологический помощник, который поможет раскрыть тайны вашего рождения, по","4,9 при 205 оценках",В отзывах видны жалобы на UTC/место рождения и регистрацию,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82 | listing: https://www.rustore.ru/catalog/app/com.matricasudbu.app.astro
2026-08-26,совместимость натальных карт,500,4,Натальная карта,com.natalchart.natalchartapp,https://www.rustore.ru/catalog/app/com.natalchart.natalchartapp,"2,5",no,semantic_or_metadata_match,"2,5",10,9,1 тыс +,15 янв 2026,5,"Точная астрология на основе математических вычислений. Приложение «Натальная карта» — это профессиональный инструмент для тех, кто ищет глубокий анал",Идеальное точное совпадение title с head-запросом,"2,5 при 10 оценках",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82 | listing: https://www.rustore.ru/catalog/app/com.natalchart.natalchartapp
2026-08-26,совместимость натальных карт,500,5,АстроКод: натальная карта,com.dixtalescat.astrocode,https://www.rustore.ru/catalog/app/com.dixtalescat.astrocode,unknown,no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82
2026-08-26,совместимость натальных карт,500,6,"Нейродзен — Натальная Карта, Гороскоп, Астрология",ru.neurodzen.app,https://www.rustore.ru/catalog/app/ru.neurodzen.app,"2,6",no,semantic_or_metadata_match,"2,6",5,unknown,1 тыс +,12 янв 2026,4,"Нейродзен — это личный ИИ-астролог и нумеролог, который за минуты строит натальные карты, анализирует совместимость, находит удачные периоды и отвечае",Широкое title coverage,"2,6 при 5 оценках",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82 | listing: https://www.rustore.ru/catalog/app/ru.neurodzen.app
2026-08-26,совместимость натальных карт,500,7,Natalist,com.natalis.flutter_app,https://www.rustore.ru/catalog/app/com.natalis.flutter_app,unknown,no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82
2026-08-26,совместимость натальных карт,500,8,AstrAi — натальная карта и гороскоп,ru.astrai.app,https://www.rustore.ru/catalog/app/ru.astrai.app,unknown,no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82
2026-08-26,совместимость натальных карт,500,9,"Гороскопы бесплатно, натальная карта",com.sopelus.horoscope,https://www.rustore.ru/catalog/app/com.sopelus.horoscope,"4,5",no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,5 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82
2026-08-26,совместимость натальных карт,500,10,Ведаскоп: джйотиш и натальная карта,ru.z9games.jyotish,https://www.rustore.ru/catalog/app/ru.z9games.jyotish,unknown,no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82
2026-08-26,ИИ астролог,500,1,Arcai — ИИ Астролог,ru.arcai.app,https://www.rustore.ru/catalog/app/ru.arcai.app,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,до 1 тыс,14 мая 2026,6,"Arcai — это современное приложение для персональной астрологии с ИИ-астрологом, натальной картой, совместимостью и ежедневными прогнозами. Получайте ",Exact-title лидер по «ИИ астролог»,Нет видимого рейтинга,Arcai — ИИ Астролог,HYPOTHESIS: Arcai ranks #1 via exact title in a young SERP; several fresh AI-native apps compete below.,MEOU AI writes finite forecasts/questions grounded in saved chart context without pretending to calculate transits.,MEOU intentionally is not a full-screen endless chat; users may expect chat from this query.,"Use AI claim only with precise feature wording; show question bottom-sheet/forecast, not chatbot promise; build rating and trust before head attack.",52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3 | listing: https://www.rustore.ru/catalog/app/ru.arcai.app
2026-08-26,ИИ астролог,500,2,"AI-Астролог, Таро, Астрология, Гороскоп, Астробот",com.aiastrologer.app,https://www.rustore.ru/catalog/app/com.aiastrologer.app,"4,7",no,partial_title_match,"4,7",62,44,1 тыс +,4 авг 2026,10,"AI Астролог — это приложение с ИИ для тех, кто хочет получить персональный гороскоп, расклад таро, толкование снов, разбор натальной карты и советы на","4,7",Title перегружен пятью сущностями,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3 | listing: https://www.rustore.ru/catalog/app/com.aiastrologer.app
2026-08-26,ИИ астролог,500,3,Astrelle — персональный ИИ-астролог,ru.astrelle.app,https://www.rustore.ru/catalog/app/ru.astrelle.app,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,до 1 тыс,19 авг 2026,3,"Astrelle — персональный астрологический помощник с ИИ-астрологом. Постройте натальную карту по дате, времени и месту рождения, получайте ежедневные пе",Exact personal AI title,Нет видимого рейтинга,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3 | listing: https://www.rustore.ru/catalog/app/ru.astrelle.app
2026-08-26,ИИ астролог,500,4,"Нейродзен — Натальная Карта, Гороскоп, Астрология",ru.neurodzen.app,https://www.rustore.ru/catalog/app/ru.neurodzen.app,"2,6",no,semantic_or_metadata_match,"2,6",5,unknown,1 тыс +,12 янв 2026,4,"Нейродзен — это личный ИИ-астролог и нумеролог, который за минуты строит натальные карты, анализирует совместимость, находит удачные периоды и отвечае",Широкое title coverage,"2,6 при 5 оценках",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3 | listing: https://www.rustore.ru/catalog/app/ru.neurodzen.app
2026-08-26,ИИ астролог,500,5,"SoulMap: ИИ-астролог, астрология, натальная карта",pro.soulmap.app,https://www.rustore.ru/catalog/app/pro.soulmap.app,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,до 1 тыс,21 авг 2026,6,"SoulMap — астрология и личный ИИ-астролог «Астра», который помнит ваш путь. Большинство гороскопов пишут сразу для всех, кто родился под одним знаком",Fresh 21 авг 2026,Нет видимого рейтинга,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3 | listing: https://www.rustore.ru/catalog/app/pro.soulmap.app
2026-08-26,ИИ астролог,500,6,Astrollo AI — натальная карта и гороскопы,ru.astrolloai.app,https://www.rustore.ru/catalog/app/ru.astrolloai.app,"5,0",no,semantic_or_metadata_match,"5,0",26,24,до 1 тыс,4 авг 2026,8,"Astrollo AI — твой персональный AI-астролог в телефоне. Рассчитай натальную карту и матрицу судьбы по дате рождения, читай гороскоп на сегодня и прове","5,0",До 1 тыс установок и только 26 оценок,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3 | listing: https://www.rustore.ru/catalog/app/ru.astrolloai.app
2026-08-26,ИИ астролог,500,7,"Гороскоп, Нумерология, Совместимость: ИИ AxioNika",com.P.E.O.AxioNika,https://www.rustore.ru/catalog/app/com.P.E.O.AxioNika,"4,8",no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,8 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3
2026-08-26,ИИ астролог,500,8,ИИ Гороскоп,ru.evgeniykim.aihoroscope,https://www.rustore.ru/catalog/app/ru.evgeniykim.aihoroscope,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3
2026-08-26,ИИ астролог,500,9,AstroPersona — твой гороскоп и натальная карта,com.astropersona,https://www.rustore.ru/catalog/app/com.astropersona,"4,0",no,semantic_or_metadata_match,"4,0",12,5,3 тыс +,13 мар 2026,8,"Персональный гороскоп, персональный ИИ астролог, натальная карта и описание, прогноз на месяц по данным рождения, ответы на хорарные вопросы, личная с",3 тыс+,"4,0",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3 | listing: https://www.rustore.ru/catalog/app/com.astropersona
2026-08-26,ИИ астролог,500,10,Астролог,com.sdkred.astrologer,https://www.rustore.ru/catalog/app/com.sdkred.astrologer,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,52,MEDIUM BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%98%D0%98+%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3
2026-08-26,астрология,294,1,"AI-Астролог, Таро, Астрология, Гороскоп, Астробот",com.aiastrologer.app,https://www.rustore.ru/catalog/app/com.aiastrologer.app,"4,7",no,exact_phrase_in_title,"4,7",62,44,1 тыс +,4 авг 2026,10,"AI Астролог — это приложение с ИИ для тех, кто хочет получить персональный гороскоп, расклад таро, толкование снов, разбор натальной карты и советы на","4,7",Title перегружен пятью сущностями,"AI-Астролог, Таро, Астрология, Гороскоп, Астробот","HYPOTHESIS: broad SERP rewards an established 4,7 multiproduct listing; intent is diffuse and competition cross-cluster.",MEOU offers a coherent ecosystem and plain-language encyclopedia.,Broad head intent has lower conversion specificity; new brand lacks category authority.,"Earn positions via natal/personal/compatibility clusters first; publish fresh updates; accumulate installs/reviews; use broad term in full description, not keyword-stuffed title.",25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/com.aiastrologer.app
2026-08-26,астрология,294,2,Натальная карта. Астрология. Матрица Судьбы,com.matricasudbu.app.astro,https://www.rustore.ru/catalog/app/com.matricasudbu.app.astro,"4,9",no,exact_phrase_in_title,"4,9",205,24,3 тыс +,2 авг 2026,5,"Приложение ""Натальная карта. Астрология. Матрица Судьбы"" — это ваш личный астрологический помощник, который поможет раскрыть тайны вашего рождения, по","4,9 при 205 оценках",В отзывах видны жалобы на UTC/место рождения и регистрацию,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/com.matricasudbu.app.astro
2026-08-26,астрология,294,3,Астрологические Карты Lite,ru.astro.chartslite,https://www.rustore.ru/catalog/app/ru.astro.chartslite,"4,4",no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,4 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
2026-08-26,астрология,294,4,"AstroStar: Гороскопы, Астрология, Натальная карта",ru.astrostar.yakuba.android,https://www.rustore.ru/catalog/app/ru.astrostar.yakuba.android,"4,6",no,exact_phrase_in_title,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Exact keyword match in visible title.,Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
2026-08-26,астрология,294,5,Salamandra — астрология,pro.salamandra.app,https://www.rustore.ru/catalog/app/pro.salamandra.app,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Exact keyword match in visible title.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
2026-08-26,астрология,294,6,AstroVizor,com.semnon.astrovfr,https://www.rustore.ru/catalog/app/com.semnon.astrovfr,"4,7",no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,7 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
2026-08-26,астрология,294,7,Гороскоп на каждый день: Астрология & Гороскопы,com.foresko.horoscopes,https://www.rustore.ru/catalog/app/com.foresko.horoscopes,"4,4",no,exact_phrase_in_title,"4,4",192,37,9 тыс +,26 авг 2025,4,"Представляем вам точный гороскоп на каждый день – превосходное приложение для тех, кто хочет узнать о том, что такое астрология и совместимость знаков",9 тыс+,"4,4",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/com.foresko.horoscopes
2026-08-26,астрология,294,8,AxWap Астрология,com.axwap.astrology,https://www.rustore.ru/catalog/app/com.axwap.astrology,"4,5",no,exact_phrase_in_title,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Exact keyword match in visible title.,Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
2026-08-26,астрология,294,9,Астрология + нумерология,ilko.soft.karmaanalysis,https://www.rustore.ru/catalog/app/ilko.soft.karmaanalysis,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Exact keyword match in visible title.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
2026-08-26,астрология,294,10,Совместимость. Астрология,com.xeen_software.compatibility,https://www.rustore.ru/catalog/app/com.xeen_software.compatibility,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,до 1 тыс,26 сент 2025,3,"Узнайте свою совместимость, основанную на индивидуальных астрологических расчетах по дате рождения. Астрологическая совместимость - это не только совп",№1 по «совместимость по дате рождения»,Нет видимого рейтинга,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,25,STRATEGIC BATTLE,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/com.xeen_software.compatibility
